ダウンロードした時刻：2021/02/03 17:44:22

,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多
2010/8/16,30.0,8,1,34.1,8,1,27.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/17,29.2,8,1,33.4,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/18,29.1,8,1,34.6,8,1,26.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/19,29.5,8,1,34.8,8,1,25.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/20,30.7,8,1,35.9,8,1,26.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/21,30.8,8,1,35.7,8,1,26.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/22,30.3,8,1,34.2,8,1,27.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/23,29.9,8,1,34.1,8,1,26.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/24,29.9,8,1,33.7,8,1,26.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/25,29.7,8,1,34.6,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/26,29.7,8,1,35.8,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/27,30.0,8,1,34.9,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/28,31.3,8,1,36.5,8,1,27.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/29,28.9,8,1,36.2,8,1,25.2,8,1,29.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/30,27.7,8,1,34.5,8,1,24.6,8,1,32.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/31,29.3,8,1,34.1,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/1,30.0,8,1,35.2,8,1,24.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/2,29.9,8,1,35.0,8,1,26.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/3,29.5,8,1,35.1,8,1,26.2,8,1,18.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/4,29.6,8,1,35.9,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/5,28.5,8,1,34.4,8,1,25.9,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/6,28.1,8,1,31.4,8,1,25.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/7,27.1,8,1,29.6,8,1,23.9,8,1,19.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/8,24.8,8,1,26.2,8,1,23.0,8,1,17.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/9,26.2,8,1,30.7,8,1,22.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/10,27.8,8,1,32.6,8,1,23.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/11,29.3,8,1,33.5,8,1,25.6,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/12,28.3,8,1,32.1,8,1,26.0,8,1,13.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/13,25.2,8,1,28.5,8,1,20.6,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/14,24.7,8,1,29.3,8,1,20.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/15,23.7,8,1,26.3,8,1,20.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/16,24.6,8,1,30.1,8,1,19.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/17,25.2,8,1,30.9,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/18,26.0,8,1,32.0,8,1,20.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/19,26.8,8,1,31.9,8,1,22.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/20,27.3,8,1,30.7,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/21,28.6,8,1,32.9,8,1,24.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/22,26.8,8,1,32.2,8,1,23.8,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/23,21.7,8,1,24.3,8,1,18.7,8,1,20.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/24,22.3,8,1,26.7,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/25,21.9,8,1,26.1,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/26,21.2,8,1,25.6,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/27,20.7,8,1,22.8,8,1,19.9,8,1,31.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/28,22.0,8,1,25.5,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/29,20.6,8,1,23.0,8,1,16.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/30,21.4,8,1,25.8,8,1,18.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/1,22.0,8,1,27.9,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/2,23.3,8,1,28.0,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/3,22.6,8,1,24.9,8,1,19.1,8,1,32.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/4,20.5,8,1,24.0,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/5,19.5,8,1,22.5,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/6,19.6,8,1,24.4,8,1,15.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/7,20.4,8,1,25.8,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/8,19.6,8,1,21.4,8,1,18.5,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/9,20.9,8,1,24.0,8,1,18.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/10,21.0,8,1,25.1,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/11,20.7,8,1,25.5,5,1,14.6,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/12,21.3,8,1,25.4,5,1,16.8,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/13,21.1,8,1,25.8,5,1,17.7,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/14,21.2,8,1,25.3,8,1,17.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/15,20.2,8,1,23.1,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/16,17.1,8,1,22.0,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/17,17.8,8,1,24.7,8,1,10.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/18,18.7,8,1,24.7,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/19,19.9,8,1,23.9,8,1,15.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/20,21.2,8,1,25.6,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/21,21.2,8,1,23.4,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/22,20.2,8,1,23.1,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/23,21.1,8,1,25.4,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/24,21.0,8,1,23.1,8,1,19.2,8,1,32.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/25,20.1,8,1,21.1,8,1,18.5,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/26,14.9,8,1,19.4,8,1,11.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/27,12.6,8,1,16.2,8,1,8.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/28,13.9,8,1,19.0,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/29,16.1,8,1,20.2,8,1,13.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/30,17.4,8,1,20.1,8,1,14.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/31,16.9,8,1,19.9,8,1,13.9,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/1,15.1,8,1,18.8,8,1,11.6,8,1,31.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/2,13.3,8,1,18.0,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/3,11.6,8,1,16.7,8,1,6.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/4,12.2,8,1,17.7,8,1,5.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/5,13.2,8,1,18.9,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/6,14.0,8,1,19.8,8,1,6.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/7,16.1,8,1,20.6,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/8,15.1,8,1,20.0,8,1,10.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/9,12.3,8,1,13.6,8,1,10.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/10,13.1,8,1,15.8,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/11,15.3,8,1,19.2,8,1,10.1,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/12,15.1,8,1,18.3,8,1,9.7,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/13,13.2,8,1,17.4,8,1,7.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/14,15.3,8,1,20.0,8,1,11.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/15,12.9,8,1,15.6,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/16,11.2,8,1,15.1,8,1,7.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/17,11.5,8,1,14.9,8,1,6.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/18,11.6,8,1,17.2,8,1,6.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/19,11.3,8,1,17.7,8,1,4.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/20,12.7,8,1,19.1,8,1,6.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/21,13.1,8,1,20.1,8,1,5.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/22,13.6,8,1,15.1,5,1,11.9,5,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/23,13.6,8,1,16.7,8,1,9.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/24,11.3,8,1,16.3,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/25,12.0,8,1,15.5,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/26,9.5,8,1,11.9,8,1,4.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/27,9.4,8,1,15.7,8,1,2.2,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/28,9.2,8,1,13.4,8,1,2.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/29,8.8,8,1,15.4,8,1,2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/30,11.9,8,1,17.6,8,1,6.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/1,12.6,8,1,19.9,8,1,6.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/2,12.6,8,1,17.1,8,1,7.7,8,1,30.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/3,11.3,8,1,14.9,8,1,5.3,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/4,8.1,8,1,13.3,8,1,3.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/5,10.7,8,1,18.1,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/6,12.4,8,1,17.8,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/7,9.1,8,1,12.5,8,1,5.8,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/8,7.3,8,1,10.8,8,1,5.3,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/9,7.2,8,1,9.5,8,1,2.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/10,7.0,8,1,12.6,8,1,0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/11,10.5,8,1,13.8,8,1,3.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/12,8.2,8,1,12.2,8,1,1.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/13,11.7,8,1,16.8,8,1,7.8,8,1,16.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/14,12.7,8,1,15.3,8,1,9.3,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/15,4.9,8,1,9.4,8,1,3.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/16,3.5,8,1,5.5,8,1,0.8,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/17,4.7,8,1,6.6,8,1,1.3,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/18,7.5,8,1,11.0,8,1,3.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/19,9.4,8,1,15.7,8,1,1.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/20,12.7,8,1,16.7,8,1,6.9,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/21,10.7,8,1,13.4,8,1,6.1,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/22,10.7,8,1,14.5,8,1,7.7,8,1,13.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/23,10.1,8,1,14.2,8,1,4.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/24,6.6,8,1,11.0,8,1,3.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/25,2.7,8,1,4.8,8,1,1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/26,3.5,8,1,5.2,8,1,0.3,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/27,6.6,8,1,9.5,5,1,3.1,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/28,8.7,8,1,15.0,8,1,5.6,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/29,5.8,8,1,7.8,8,1,1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/30,4.0,8,1,6.7,8,1,1.0,8,1,18.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/31,1.9,8,1,3.1,8,1,-0.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/1,3.0,8,1,5.7,8,1,1.4,8,1,20.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/2,4.8,8,1,8.9,8,1,1.2,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/3,3.9,8,1,6.4,8,1,2.0,8,1,17.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/4,3.6,8,1,6.3,8,1,0.8,8,1,43.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/5,5.4,8,1,7.5,8,1,1.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/6,3.5,8,1,6.2,8,1,1.8,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/7,2.6,8,1,6.4,8,1,-0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/8,4.0,8,1,9.1,5,1,-1.4,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/9,5.9,8,1,7.8,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/10,2.6,8,1,4.4,8,1,0.7,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/11,3.7,8,1,5.7,8,1,0.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/12,4.0,8,1,6.0,8,1,2.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/13,2.6,8,1,5.0,8,1,0.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/14,3.6,8,1,8.4,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/15,2.2,8,1,5.8,8,1,-1.9,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/16,0.2,8,1,2.3,8,1,-2.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/17,2.3,8,1,5.8,5,1,-1.4,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/18,2.5,8,1,5.2,8,1,-1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/19,4.0,8,1,5.3,8,1,2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/20,3.6,8,1,5.7,8,1,1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/21,3.4,8,1,7.1,8,1,-1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/22,2.3,8,1,6.8,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/23,3.6,8,1,8.3,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/24,4.3,8,1,6.1,8,1,2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/25,3.6,8,1,5.2,8,1,1.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/26,3.2,8,1,5.2,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/27,2.1,8,1,6.4,8,1,-2.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/28,3.5,8,1,8.0,8,1,-1.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/29,2.6,8,1,5.0,8,1,0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/30,1.0,8,1,3.4,8,1,-1.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/31,1.9,8,1,5.1,8,1,-0.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/1,5.0,8,1,9.8,8,1,1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/2,5.4,8,1,11.2,8,1,1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/3,6.0,8,1,11.8,8,1,-0.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/4,6.7,8,1,13.8,8,1,0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/5,6.7,8,1,13.1,8,1,1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/6,6.5,8,1,13.5,8,1,-1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/7,7.4,8,1,12.3,8,1,2.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/8,7.8,8,1,12.0,8,1,0.9,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/9,8.3,8,1,11.1,8,1,4.0,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/10,5.9,8,1,8.9,5,1,1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/11,5.7,8,1,8.4,8,1,3.4,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/12,2.8,8,1,5.8,8,1,0.8,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/13,3.7,8,1,7.3,8,1,0.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/14,4.0,8,1,6.3,8,1,2.5,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/15,5.3,8,1,8.9,8,1,0.4,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/16,6.2,8,1,13.9,8,1,-2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/17,10.7,8,1,14.5,8,1,7.6,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/18,7.9,8,1,10.5,8,1,5.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/19,6.0,8,1,10.5,8,1,-0.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/20,8.7,8,1,13.5,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/21,8.1,8,1,13.0,8,1,1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/22,7.9,8,1,13.4,8,1,1.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/23,9.9,8,1,16.6,8,1,2.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/24,13.1,8,1,20.0,8,1,6.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/25,12.5,8,1,17.0,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/26,11.0,8,1,17.7,8,1,3.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/27,14.9,8,1,20.4,8,1,9.0,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/28,12.2,8,1,16.3,8,1,10.5,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/1,9.5,8,1,11.3,8,1,7.8,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/2,6.6,8,1,8.8,8,1,2.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/3,4.0,8,1,6.0,8,1,1.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/4,4.6,8,1,8.5,8,1,0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/5,6.1,8,1,12.8,8,1,-1.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/6,7.9,8,1,9.2,8,1,6.8,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/7,7.8,8,1,11.1,8,1,3.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/8,6.7,8,1,9.7,8,1,4.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/9,8.2,8,1,10.4,5,1,6.5,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/10,6.1,8,1,9.4,8,1,2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/11,7.7,8,1,11.7,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/12,9.0,8,1,14.5,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/13,10.6,8,1,17.7,8,1,2.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/14,12.6,8,1,20.2,8,1,7.2,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/15,10.2,8,1,15.6,8,1,6.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/16,5.7,8,1,7.7,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/17,5.9,8,1,8.7,8,1,1.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/18,7.8,8,1,14.6,8,1,0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/19,13.1,8,1,17.0,8,1,8.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/20,13.9,8,1,16.9,8,1,11.7,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/21,10.8,8,1,12.6,8,1,10.1,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/22,9.3,8,1,12.7,8,1,6.3,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/23,6.3,8,1,9.9,8,1,3.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/24,7.0,8,1,12.0,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/25,7.4,8,1,10.1,8,1,3.8,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/26,6.1,8,1,10.3,8,1,2.8,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/27,6.7,8,1,12.0,8,1,-0.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/28,8.3,8,1,14.9,8,1,2.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/29,8.1,8,1,14.4,8,1,4.0,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/30,9.3,8,1,14.2,8,1,3.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/31,11.3,8,1,18.0,8,1,4.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/1,12.5,8,1,19.7,8,1,4.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/2,12.8,8,1,17.8,8,1,6.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/3,11.3,8,1,14.8,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/4,10.2,8,1,16.1,8,1,5.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/5,11.1,8,1,17.4,8,1,3.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/6,14.3,8,1,20.7,8,1,6.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/7,18.0,8,1,21.5,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
