ダウンロードした時刻：2021/02/03 17:47:35

,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都
2016/6/22,24.4,8,1,29.1,8,1,21.8,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨,8,1
2016/6/23,24.0,8,1,28.2,8,1,20.7,8,1,26.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴,8,1,晴後薄曇,8,1
2016/6/24,22.0,8,1,26.0,8,1,18.5,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2016/6/25,23.4,8,1,27.6,8,1,19.6,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇一時雨,8,1
2016/6/26,22.7,8,1,28.7,8,1,18.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後時々雨,8,1,晴一時曇,8,1
2016/6/27,24.0,8,1,30.8,8,1,18.8,8,1,30.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,大雨,8,1
2016/6/28,21.7,8,1,26.5,8,1,19.0,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後一時雨,8,1
2016/6/29,23.1,8,1,26.7,8,1,20.5,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨時々曇,8,1
2016/6/30,25.5,8,1,29.2,8,1,22.7,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時晴,8,1
2016/7/1,27.3,8,1,33.4,8,1,22.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2016/7/2,29.4,8,1,34.7,8,1,24.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2016/7/3,29.0,8,1,34.0,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇一時晴,8,1
2016/7/4,28.5,8,1,35.2,8,1,25.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇、雷を伴う,8,1,晴時々曇,8,1
2016/7/5,30.0,8,1,37.0,8,1,24.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇,8,1
2016/7/6,29.8,8,1,35.2,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴時々曇,8,1
2016/7/7,29.6,8,1,34.1,8,1,26.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,薄曇,8,1
2016/7/8,27.0,8,1,30.4,8,1,24.2,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨,8,1
2016/7/9,24.2,8,1,26.4,8,1,21.8,8,1,36.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2016/7/10,28.3,8,1,34.0,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇一時晴,8,1
2016/7/11,29.9,8,1,35.9,8,1,24.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,曇後一時雨,8,1
2016/7/12,28.0,8,1,30.6,8,1,26.0,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2016/7/13,27.5,8,1,29.6,8,1,25.8,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、雷を伴う,8,1,曇時々雨一時晴,8,1
2016/7/14,28.0,8,1,33.9,8,1,24.3,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴時々曇一時雨,8,1
2016/7/15,24.6,8,1,27.4,8,1,22.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2016/7/16,26.9,8,1,32.6,8,1,21.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2016/7/17,27.7,8,1,32.6,8,1,25.5,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨後晴,8,1
2016/7/18,27.8,8,1,33.8,8,1,23.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/7/19,27.6,8,1,34.1,8,1,22.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/7/20,27.2,8,1,34.7,8,1,22.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴一時薄曇,8,1
2016/7/21,26.7,8,1,32.8,8,1,22.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2016/7/22,27.0,8,1,34.4,8,1,21.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後薄曇,8,1
2016/7/23,27.3,8,1,32.7,8,1,23.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴後時々曇,8,1
2016/7/24,27.3,8,1,32.0,8,1,23.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2016/7/25,27.2,8,1,30.3,8,1,25.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々雨,8,1
2016/7/26,25.2,8,1,27.4,8,1,23.5,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2016/7/27,27.9,8,1,33.9,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇後一時雨,8,1
2016/7/28,28.3,8,1,32.1,8,1,25.0,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後時々晴,8,1
2016/7/29,29.2,8,1,34.6,8,1,24.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2016/7/30,29.8,8,1,35.5,8,1,25.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴一時薄曇,8,1
2016/7/31,28.8,8,1,36.2,8,1,25.5,8,1,13.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々雨、雷を伴う,8,1,晴,8,1
2016/8/1,29.5,8,1,35.3,8,1,24.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇時々晴,8,1
2016/8/2,28.6,8,1,34.6,8,1,24.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々薄曇,8,1
2016/8/3,28.6,8,1,34.7,8,1,24.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2016/8/4,29.8,8,1,35.8,8,1,24.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時雨,8,1
2016/8/5,30.9,8,1,37.1,8,1,27.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2016/8/6,30.8,8,1,37.9,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,晴一時曇,8,1
2016/8/7,31.3,8,1,37.1,8,1,26.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/8/8,30.4,8,1,36.3,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/8/9,29.9,8,1,35.3,8,1,26.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2016/8/10,28.4,8,1,34.7,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/8/11,27.9,8,1,36.1,8,1,21.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴,8,1
2016/8/12,29.5,8,1,36.1,8,1,23.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2016/8/13,30.7,8,1,37.1,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴一時曇,8,1
2016/8/14,29.5,8,1,35.4,8,1,26.7,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、雷を伴う,8,1,曇時々晴,8,1
2016/8/15,28.0,8,1,34.8,8,1,25.4,8,1,23.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇一時晴,8,1
2016/8/16,29.3,8,1,35.4,8,1,25.6,8,1,28.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨,8,1,雨後曇時々晴,8,1
2016/8/17,28.1,8,1,32.3,8,1,24.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後晴,8,1
2016/8/18,29.5,8,1,34.3,8,1,25.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴一時曇,8,1
2016/8/19,30.3,8,1,36.5,8,1,25.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2016/8/20,30.5,8,1,36.0,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇,8,1
2016/8/21,30.9,8,1,35.6,8,1,27.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2016/8/22,30.3,8,1,36.1,8,1,26.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇時々晴,8,1
2016/8/23,29.6,8,1,35.0,8,1,26.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇一時晴,8,1
2016/8/24,29.7,8,1,35.2,8,1,25.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後晴,8,1
2016/8/25,30.3,8,1,35.0,8,1,27.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇後晴,8,1
2016/8/26,29.0,8,1,35.6,8,1,24.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇時々雨,8,1
2016/8/27,26.0,8,1,30.2,8,1,23.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,晴後曇,8,1
2016/8/28,25.5,8,1,30.0,8,1,22.5,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2016/8/29,25.2,8,1,29.1,8,1,20.9,8,1,78.0,0,8,1,0,1,8,1,0,1,8,1,大雨時々曇,8,1,大雨後一時晴,8,1
2016/8/30,24.1,8,1,28.9,8,1,20.2,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後時々曇,8,1
2016/8/31,26.5,8,1,31.9,8,1,21.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/9/1,26.7,8,1,33.6,8,1,21.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇後時々晴,8,1
2016/9/2,27.8,8,1,32.8,8,1,21.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴一時曇,8,1
2016/9/3,28.7,8,1,34.1,8,1,25.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,曇時々晴一時雨,8,1
2016/9/4,29.3,8,1,34.2,8,1,25.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇,8,1
2016/9/5,27.8,8,1,32.1,8,1,26.0,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2016/9/6,27.9,8,1,33.8,8,1,24.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後一時雨,8,1,曇時々晴,8,1
2016/9/7,28.2,8,1,35.0,8,1,24.0,8,1,61.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時大雨,8,1
2016/9/8,25.3,8,1,27.7,8,1,22.7,8,1,24.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨、雷を伴う,8,1,晴後曇,8,1
2016/9/9,24.6,8,1,29.9,8,1,21.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2016/9/10,24.7,8,1,31.5,8,1,20.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇時々晴,8,1
2016/9/11,26.6,8,1,32.5,8,1,21.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2016/9/12,27.0,8,1,31.3,8,1,24.1,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2016/9/13,25.4,8,1,27.3,8,1,23.7,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後晴,8,1
2016/9/14,25.4,8,1,28.8,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2016/9/15,24.2,8,1,27.1,8,1,21.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2016/9/16,25.6,8,1,31.5,8,1,21.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇,8,1
2016/9/17,27.6,8,1,32.2,8,1,24.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2016/9/18,24.1,8,1,26.6,8,1,22.5,8,1,101.0,0,8,1,0,1,8,1,0,1,8,1,大雨、雷を伴う,8,1,大雨、雷を伴う,8,1
2016/9/19,23.5,8,1,26.9,8,1,21.3,8,1,29.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後曇,8,1
2016/9/20,21.4,8,1,22.6,8,1,20.3,8,1,65.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,曇一時雨,8,1
2016/9/21,22.1,8,1,25.8,8,1,20.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2016/9/22,23.2,8,1,26.3,8,1,21.5,8,1,24.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2016/9/23,22.5,8,1,25.9,8,1,19.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後一時晴,8,1,晴後時々薄曇,8,1
2016/9/24,22.3,8,1,26.0,8,1,18.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2016/9/25,25.6,8,1,31.1,8,1,21.8,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2016/9/26,25.4,8,1,29.5,8,1,22.4,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後時々晴,8,1,晴一時曇,8,1
2016/9/27,27.2,8,1,31.0,8,1,22.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇時々雨,8,1
2016/9/28,24.8,8,1,28.0,8,1,23.4,8,1,69.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、雷を伴う,8,1,大雨、雷を伴う,8,1
2016/9/29,22.8,8,1,25.7,8,1,20.2,8,1,22.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後時々晴,8,1
2016/9/30,22.3,8,1,27.9,8,1,17.6,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨時々曇,8,1
2016/10/1,23.8,8,1,27.9,8,1,20.6,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2016/10/2,27.0,8,1,31.0,8,1,22.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇、雷を伴う,8,1
2016/10/3,24.1,8,1,27.3,8,1,21.1,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2016/10/4,23.5,8,1,28.3,8,1,20.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2016/10/5,24.0,8,1,28.4,8,1,19.0,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,晴一時雨,8,1
2016/10/6,23.1,8,1,27.5,8,1,19.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴一時曇,8,1
2016/10/7,21.8,8,1,26.9,8,1,16.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇,8,1
2016/10/8,26.1,8,1,31.0,8,1,22.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇時々雨,8,1
2016/10/9,21.2,8,1,26.4,8,1,17.5,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2016/10/10,18.5,8,1,23.1,8,1,16.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇時々晴,8,1
2016/10/11,17.7,8,1,21.0,8,1,14.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々晴,8,1
2016/10/12,17.9,8,1,25.0,8,1,13.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴時々曇,8,1
2016/10/13,16.8,8,1,21.4,8,1,14.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2016/10/14,16.5,8,1,22.1,8,1,13.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2016/10/15,17.8,8,1,25.1,8,1,10.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇,8,1
2016/10/16,21.0,8,1,26.6,8,1,16.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨時々曇,8,1
2016/10/17,21.4,8,1,25.8,8,1,18.7,8,1,39.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴,8,1
2016/10/18,22.2,8,1,28.5,8,1,18.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴時々曇,8,1
2016/10/19,22.3,8,1,27.5,8,1,17.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後一時晴,8,1
2016/10/20,21.9,8,1,26.4,8,1,19.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇,8,1
2016/10/21,17.9,8,1,22.0,8,1,13.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々薄曇,8,1
2016/10/22,17.0,8,1,21.0,8,1,12.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2016/10/23,18.3,8,1,21.2,8,1,15.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴,8,1
2016/10/24,16.0,8,1,21.0,8,1,11.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2016/10/25,15.7,8,1,18.5,8,1,10.4,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2016/10/26,20.2,8,1,25.2,8,1,16.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後一時雨,8,1,曇一時雨,8,1
2016/10/27,17.2,8,1,21.8,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2016/10/28,16.3,8,1,18.9,8,1,13.0,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2016/10/29,16.1,8,1,19.9,8,1,11.1,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴一時曇,8,1
2016/10/30,13.6,8,1,19.8,8,1,8.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴時々薄曇,8,1
2016/10/31,13.7,8,1,18.4,8,1,8.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨一時曇,8,1
2016/11/1,13.7,8,1,18.1,8,1,10.4,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,曇後晴,8,1
2016/11/2,12.3,8,1,18.6,8,1,7.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2016/11/3,12.4,8,1,16.4,8,1,8.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,　晴時々曇,8,1
2016/11/4,12.7,8,1,18.4,8,1,8.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2016/11/5,13.3,8,1,20.2,8,1,7.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2016/11/6,12.2,8,1,15.1,8,1,9.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴,8,1,晴,8,1
2016/11/7,12.1,8,1,18.1,8,1,7.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後時々曇,8,1
2016/11/8,13.2,8,1,16.3,8,1,10.6,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後曇一時晴,8,1
2016/11/9,9.2,8,1,11.7,8,1,6.6,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2016/11/10,10.0,8,1,13.4,8,1,6.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2016/11/11,13.6,8,1,19.5,8,1,10.2,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2016/11/12,13.4,8,1,19.6,8,1,8.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴時々曇,8,1
2016/11/13,14.9,8,1,20.8,8,1,9.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2016/11/14,15.3,8,1,17.0,8,1,13.2,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2016/11/15,15.9,8,1,21.7,8,1,11.8,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2016/11/16,11.6,8,1,15.0,8,1,8.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,　曇時々晴,8,1,薄曇後晴,8,1
2016/11/17,10.9,8,1,16.5,8,1,6.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,　晴時々曇,8,1,晴,8,1
2016/11/18,12.9,8,1,19.7,8,1,5.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,　雨時々曇,8,1
2016/11/19,15.8,8,1,18.6,8,1,13.9,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々曇,8,1
2016/11/20,16.7,8,1,21.0,8,1,13.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2016/11/21,15.6,8,1,18.1,8,1,12.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2016/11/22,16.8,8,1,20.8,8,1,13.4,8,1,2.0,0,8,1,0,1,8,1,0,1,5,1,晴,8,1,曇時々晴,8,1
2016/11/23,10.8,8,1,15.1,8,1,8.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,　曇一時晴後時々雨,8,1
2016/11/24,9.3,8,1,13.4,8,1,6.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴後一時薄曇,8,1
2016/11/25,8.8,8,1,13.8,8,1,4.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2016/11/26,10.5,8,1,16.1,8,1,4.8,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨一時曇,8,1
2016/11/27,11.9,8,1,12.6,8,1,11.2,8,1,30.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇時々雨,8,1
2016/11/28,10.6,8,1,13.2,8,1,7.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇一時雨,8,1
2016/11/29,9.1,8,1,12.5,8,1,7.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々雨後時々晴,8,1
2016/11/30,9.2,8,1,12.3,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2016/12/1,12.8,8,1,16.5,8,1,9.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2016/12/2,10.4,8,1,14.5,8,1,6.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2016/12/3,9.9,8,1,16.2,8,1,5.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇後一時晴,8,1
2016/12/4,11.3,8,1,16.1,8,1,6.5,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後時々雨,8,1,曇時々雨,8,1
2016/12/5,13.2,8,1,17.5,8,1,9.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2016/12/6,9.6,8,1,13.1,8,1,5.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2016/12/7,7.4,8,1,13.0,8,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2016/12/8,8.1,8,1,12.9,8,1,4.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2016/12/9,9.8,8,1,16.0,8,1,5.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時雨,8,1
2016/12/10,6.9,8,1,10.1,8,1,3.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2016/12/11,5.9,8,1,10.1,8,1,3.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨,8,1,曇時々晴一時雨,8,1
2016/12/12,6.3,8,1,10.0,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2016/12/13,8.6,8,1,11.2,8,1,6.7,8,1,28.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後時々曇,8,1
2016/12/14,8.1,8,1,11.9,8,1,3.9,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2016/12/15,4.9,8,1,8.5,8,1,2.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇時々晴一時雨,8,1
2016/12/16,4.0,8,1,6.8,8,1,1.2,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々みぞれ一時雨後晴,8,1,晴後時々曇,8,1
