ダウンロードした時刻：2021/02/03 17:37:43

,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳
2013/8/4,20.8,8,1,25.7,8,1,17.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/5,21.4,8,1,25.0,8,1,18.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/6,22.7,8,1,25.7,8,1,21.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/7,21.9,8,1,24.6,8,1,20.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/8,23.2,8,1,26.5,8,1,19.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/9,21.8,8,1,22.4,8,1,21.1,8,1,18.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/10,23.4,8,1,27.9,8,1,21.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/11,24.0,8,1,28.2,8,1,21.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/12,22.5,8,1,26.2,8,1,20.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/13,23.5,8,1,27.6,8,1,20.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/14,22.6,8,1,25.5,8,1,21.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/15,24.1,8,1,27.8,8,1,22.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/16,23.7,8,1,26.8,8,1,21.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/17,23.9,8,1,26.4,8,1,21.7,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/18,23.4,8,1,25.7,8,1,22.1,8,1,46.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/19,25.0,8,1,29.4,8,1,20.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/20,22.1,8,1,28.0,8,1,17.5,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/21,21.1,8,1,27.1,8,1,16.4,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/22,21.3,8,1,26.7,8,1,16.7,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/23,21.6,8,1,25.0,8,1,18.2,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/24,20.7,8,1,25.2,8,1,16.8,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/25,20.3,8,1,26.1,8,1,15.6,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/26,20.6,8,1,25.6,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/27,18.8,8,1,24.5,8,1,15.4,8,1,30.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/28,17.8,8,1,24.0,8,1,11.3,8,1,7.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/29,17.8,8,1,25.4,8,1,9.7,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/30,18.6,8,1,21.9,8,1,15.4,8,1,36.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/8/31,18.2,8,1,20.7,8,1,15.9,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/1,18.2,8,1,21.4,8,1,16.0,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/2,18.7,8,1,20.0,8,1,17.8,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/3,19.5,8,1,21.5,5,1,18.0,5,1,13.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/4,21.8,8,1,25.5,8,1,19.5,8,1,38.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/5,21.5,8,1,26.2,8,1,15.4,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/6,18.1,8,1,21.6,8,1,14.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/7,17.3,8,1,19.7,8,1,14.1,8,1,26.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/8,19.5,8,1,25.2,8,1,16.3,8,1,16.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/9,18.9,8,1,24.8,8,1,13.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/10,18.4,8,1,24.8,8,1,13.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/11,20.2,8,1,24.0,8,1,14.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/12,21.4,8,1,26.3,8,1,16.5,8,1,10.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/13,19.2,8,1,25.7,8,1,12.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/14,22.7,8,1,27.1,8,1,17.4,8,1,10.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/15,21.1,8,1,23.6,8,1,19.2,8,1,30.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/16,17.5,8,1,19.4,8,1,15.6,8,1,48.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/17,16.7,8,1,25.5,5,1,8.8,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/18,14.9,8,1,22.4,8,1,8.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/19,14.0,8,1,20.3,8,1,6.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/20,17.5,8,1,21.4,8,1,10.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/21,19.3,8,1,24.9,8,1,14.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/22,15.2,8,1,21.5,8,1,9.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/23,14.6,8,1,19.5,8,1,7.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/24,18.0,8,1,21.0,8,1,15.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/25,13.3,8,1,15.4,8,1,9.3,8,1,36.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/26,11.2,8,1,18.4,8,1,4.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/27,9.9,8,1,18.5,8,1,2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/28,12.7,8,1,19.9,8,1,3.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/29,17.0,8,1,21.7,8,1,13.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/9/30,16.0,8,1,17.7,8,1,13.6,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/1,16.0,8,1,18.0,8,1,13.7,8,1,10.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/2,17.9,8,1,22.7,8,1,13.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/3,15.0,8,1,19.7,8,1,7.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/4,11.0,8,1,18.5,8,1,3.6,8,1,0.0,5,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/5,14.2,8,1,19.9,8,1,6.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/6,15.4,8,1,21.9,8,1,9.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/7,15.4,8,1,19.5,8,1,9.1,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/8,16.3,8,1,21.2,8,1,11.0,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/9,11.5,8,1,13.7,8,1,8.0,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/10,12.5,8,1,20.7,8,1,6.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/11,16.1,8,1,19.8,8,1,7.8,8,1,29.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/12,15.7,8,1,20.0,8,1,8.4,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/13,10.5,8,1,16.5,8,1,6.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/14,11.0,8,1,16.2,8,1,1.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/15,12.4,8,1,16.1,8,1,8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/16,5.0,8,1,8.0,8,1,1.7,8,1,48.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/17,6.0,8,1,13.1,5,1,1.6,5,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/18,7.2,8,1,14.3,8,1,-0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/19,7.0,8,1,15.0,8,1,-0.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/20,10.6,8,1,16.8,8,1,3.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/21,11.6,8,1,15.6,8,1,8.9,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/22,10.1,8,1,15.6,8,1,5.9,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/23,9.8,8,1,13.6,8,1,6.8,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/24,10.4,8,1,14.3,8,1,4.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/25,11.9,8,1,15.7,8,1,8.2,8,1,26.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/26,10.9,8,1,13.6,8,1,7.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/27,7.7,8,1,10.8,8,1,6.0,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/28,7.5,8,1,12.9,8,1,3.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/29,9.0,8,1,15.0,8,1,0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/30,10.2,8,1,15.8,8,1,6.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/10/31,8.6,8,1,14.1,8,1,2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/1,7.4,8,1,12.6,8,1,-0.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/2,6.5,8,1,13.8,8,1,-2.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/3,8.8,8,1,14.7,8,1,3.3,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/4,6.2,8,1,13.8,8,1,0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/5,6.4,8,1,14.4,8,1,-0.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/6,8.9,8,1,14.7,8,1,-0.8,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/7,12.8,8,1,16.3,8,1,8.3,8,1,14.5,8,1,0,8,1,0,5,1,,0,1,,0,1
2013/11/8,5.6,8,1,10.1,8,1,2.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/9,4.7,8,1,10.3,8,1,-2.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/10,7.4,8,1,13.1,8,1,0.8,8,1,10.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/11,-0.1,8,1,4.4,8,1,-5.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/12,-1.9,8,1,3.3,8,1,-6.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/13,-0.6,8,1,3.7,8,1,-6.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/14,2.7,8,1,9.6,8,1,-4.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/15,7.3,8,1,11.0,8,1,-0.2,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/16,4.0,8,1,10.5,8,1,-1.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/17,3.2,8,1,8.5,8,1,-0.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/18,7.1,8,1,13.4,8,1,-0.5,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/19,5.5,8,1,9.8,5,1,-0.8,5,1,1.5,5,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/20,3.4,8,1,8.8,8,1,-1.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/21,4.4,8,1,10.3,8,1,-2.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/22,3.2,8,1,7.8,8,1,-1.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/23,4.4,8,1,11.2,8,1,-1.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/24,2.8,8,1,9.0,8,1,-3.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/25,5.9,8,1,12.8,8,1,-4.7,8,1,17.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/26,7.2,8,1,12.2,8,1,1.5,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/27,2.4,8,1,5.8,8,1,-0.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/11/28,-0.6,8,1,1.6,8,1,-5.4,8,1,4.0,8,1,6,8,1,10,8,1,,0,1,,0,1
2013/11/29,-2.1,8,1,3.2,8,1,-9.6,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2013/11/30,1.8,8,1,5.3,8,1,-4.9,8,1,0.0,8,1,3,8,1,0,8,1,,0,1,,0,1
2013/12/1,1.5,8,1,4.2,8,1,-1.9,8,1,0.0,8,1,2,8,1,0,8,1,,0,1,,0,1
2013/12/2,1.3,8,1,4.2,8,1,-1.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/3,0.5,8,1,4.8,8,1,-2.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/4,2.1,8,1,7.5,5,1,-2.4,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/5,4.8,8,1,9.4,8,1,0.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/6,1.8,8,1,5.5,8,1,-1.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/7,-1.4,8,1,2.7,8,1,-6.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/8,-1.0,8,1,3.7,8,1,-5.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/9,2.1,8,1,5.2,8,1,-1.3,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/10,7.6,8,1,9.9,8,1,3.2,8,1,24.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/11,2.7,8,1,6.6,8,1,-1.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/12,-1.1,8,1,3.5,8,1,-4.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2013/12/13,-3.6,8,1,-2.0,8,1,-6.6,8,1,4.0,8,1,18,8,1,19,8,1,,0,1,,0,1
2013/12/14,-7.4,8,1,-1.5,8,1,-13.3,8,1,0.0,8,1,14,8,1,0,8,1,,0,1,,0,1
2013/12/15,-3.5,8,1,2.0,8,1,-13.5,8,1,0.0,8,1,12,8,1,1,8,1,,0,1,,0,1
2013/12/16,0.6,8,1,3.3,8,1,-3.3,8,1,2.5,8,1,15,8,1,3,8,1,,0,1,,0,1
2013/12/17,-0.5,8,1,2.8,8,1,-4.3,8,1,0.0,8,1,13,8,1,0,8,1,,0,1,,0,1
2013/12/18,-0.4,8,1,2.5,8,1,-5.6,8,1,0.0,8,1,13,8,1,1,8,1,,0,1,,0,1
2013/12/19,-3.2,8,1,0.7,8,1,-8.5,8,1,0.0,8,1,13,8,1,0,8,1,,0,1,,0,1
2013/12/20,-1.9,8,1,-0.3,8,1,-5.5,8,1,0.0,8,1,13,8,1,0,8,1,,0,1,,0,1
2013/12/21,-1.8,8,1,-0.2,8,1,-4.7,8,1,0.0,8,1,12,8,1,0,8,1,,0,1,,0,1
2013/12/22,-5.4,8,1,-3.3,8,1,-9.6,8,1,8.0,8,1,32,8,1,21,8,1,,0,1,,0,1
2013/12/23,-6.0,8,1,-1.7,8,1,-14.6,8,1,0.0,8,1,32,8,1,1,8,1,,0,1,,0,1
2013/12/24,-6.5,8,1,-2.6,8,1,-13.3,8,1,0.0,8,1,26,8,1,0,8,1,,0,1,,0,1
2013/12/25,-5.3,8,1,0.5,8,1,-15.6,8,1,0.5,8,1,22,8,1,2,8,1,,0,1,,0,1
2013/12/26,0.4,8,1,4.1,8,1,-6.5,8,1,0.5,8,1,21,8,1,1,8,1,,0,1,,0,1
2013/12/27,1.7,8,1,4.6,8,1,-3.5,8,1,7.5,8,1,18,8,1,0,8,1,,0,1,,0,1
2013/12/28,-4.3,8,1,0.3,8,1,-12.8,8,1,1.0,8,1,20,8,1,5,8,1,,0,1,,0,1
2013/12/29,-5.5,8,1,-0.7,8,1,-14.0,8,1,0.0,8,1,18,8,1,0,8,1,,0,1,,0,1
2013/12/30,-1.1,8,1,2.0,8,1,-7.0,8,1,0.0,8,1,17,8,1,0,8,1,,0,1,,0,1
2013/12/31,-1.7,8,1,3.3,8,1,-8.2,8,1,0.0,8,1,17,8,1,0,8,1,,0,1,,0,1
2014/1/1,-0.3,8,1,2.9,8,1,-4.4,8,1,5.0,8,1,22,8,1,5,8,1,,0,1,,0,1
2014/1/2,-4.9,8,1,-1.6,8,1,-10.1,8,1,0.0,8,1,21,8,1,2,8,1,,0,1,,0,1
2014/1/3,-3.3,8,1,2.0,8,1,-11.6,8,1,0.0,8,1,21,8,1,2,8,1,,0,1,,0,1
2014/1/4,-5.0,8,1,-0.6,8,1,-9.6,8,1,0.0,8,1,22,8,1,3,8,1,,0,1,,0,1
2014/1/5,-9.1,8,1,-0.9,8,1,-16.6,8,1,0.0,8,1,23,8,1,1,8,1,,0,1,,0,1
2014/1/6,-7.9,8,1,-1.7,8,1,-16.5,8,1,0.0,8,1,23,8,1,1,8,1,,0,1,,0,1
2014/1/7,-3.4,8,1,2.0,8,1,-12.2,8,1,0.0,8,1,23,8,1,0,8,1,,0,1,,0,1
2014/1/8,-0.6,8,1,1.3,8,1,-6.3,8,1,0.0,8,1,23,8,1,3,8,1,,0,1,,0,1
2014/1/9,-7.3,8,1,-3.2,8,1,-14.7,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/1/10,-10.7,8,1,-6.1,8,1,-17.9,8,1,0.0,8,1,21,8,1,0,8,1,,0,1,,0,1
2014/1/11,-8.8,8,1,-4.4,8,1,-13.4,8,1,0.0,8,1,22,8,1,2,8,1,,0,1,,0,1
2014/1/12,-8.1,8,1,-1.3,8,1,-13.5,8,1,0.0,8,1,22,8,1,2,8,1,,0,1,,0,1
2014/1/13,-11.7,8,1,-6.2,8,1,-18.3,8,1,0.0,8,1,24,8,1,3,8,1,,0,1,,0,1
2014/1/14,-12.2,8,1,-2.6,8,1,-21.4,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/1/15,-10.0,8,1,-1.4,8,1,-20.2,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/1/16,-9.8,8,1,-1.6,8,1,-18.5,8,1,0.0,8,1,23,8,1,1,8,1,,0,1,,0,1
2014/1/17,-11.0,8,1,-4.9,8,1,-17.4,8,1,0.0,8,1,23,8,1,1,8,1,,0,1,,0,1
2014/1/18,-10.4,8,1,-2.4,8,1,-20.0,8,1,0.0,8,1,23,8,1,0,8,1,,0,1,,0,1
2014/1/19,-10.0,8,1,-4.2,8,1,-17.6,8,1,0.0,8,1,23,8,1,0,8,1,,0,1,,0,1
2014/1/20,-10.8,8,1,-2.7,8,1,-19.9,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/1/21,-10.0,8,1,-1.5,8,1,-18.2,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/1/22,-9.6,8,1,-3.6,8,1,-19.3,8,1,0.0,8,1,24,8,1,2,8,1,,0,1,,0,1
2014/1/23,-10.6,8,1,-6.3,8,1,-19.7,8,1,0.5,8,1,27,8,1,3,8,1,,0,1,,0,1
2014/1/24,-4.3,8,1,2.9,8,1,-20.4,8,1,1.0,8,1,26,8,1,1,8,1,,0,1,,0,1
2014/1/25,0.5,8,1,3.6,8,1,-3.5,8,1,0.0,8,1,24,8,1,1,8,1,,0,1,,0,1
2014/1/26,-3.3,8,1,0.7,8,1,-6.4,8,1,4.0,8,1,27,8,1,8,8,1,,0,1,,0,1
2014/1/27,-6.9,8,1,-3.9,8,1,-12.9,8,1,2.5,8,1,33,8,1,8,8,1,,0,1,,0,1
2014/1/28,-1.8,8,1,3.4,8,1,-7.7,8,1,3.0,8,1,32,8,1,3,8,1,,0,1,,0,1
2014/1/29,-7.7,8,1,-4.0,8,1,-13.0,8,1,0.0,8,1,29,8,1,1,8,1,,0,1,,0,1
2014/1/30,0.2,8,1,4.3,8,1,-10.9,8,1,0.0,8,1,29,8,1,2,8,1,,0,1,,0,1
2014/1/31,-4.4,8,1,1.5,8,1,-14.3,8,1,1.0,8,1,33,8,1,8,8,1,,0,1,,0,1
2014/2/1,-8.6,8,1,-2.4,8,1,-17.3,8,1,0.0,8,1,31,8,1,0,8,1,,0,1,,0,1
2014/2/2,-6.2,8,1,3.0,8,1,-18.8,8,1,1.0,8,1,31,8,1,1,8,1,,0,1,,0,1
2014/2/3,-1.6,8,1,4.0,8,1,-5.8,8,1,0.0,8,1,28,8,1,0,8,1,,0,1,,0,1
2014/2/4,-8.4,8,1,-4.4,8,1,-14.5,8,1,0.0,8,1,28,8,1,0,8,1,,0,1,,0,1
2014/2/5,-11.6,8,1,-6.6,8,1,-17.5,8,1,0.0,8,1,29,8,1,1,8,1,,0,1,,0,1
2014/2/6,-12.8,8,1,-5.2,8,1,-22.3,8,1,0.0,8,1,30,8,1,1,8,1,,0,1,,0,1
2014/2/7,-13.1,8,1,-5.4,8,1,-22.3,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2014/2/8,-14.0,8,1,-8.2,8,1,-20.9,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2014/2/9,-9.2,8,1,-6.1,8,1,-14.1,8,1,0.0,8,1,30,8,1,1,8,1,,0,1,,0,1
2014/2/10,-6.3,8,1,-1.3,8,1,-13.0,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2014/2/11,-7.9,8,1,-0.7,8,1,-16.9,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2014/2/12,-8.7,8,1,-1.6,8,1,-18.0,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2014/2/13,-6.9,8,1,-1.9,8,1,-13.8,8,1,0.0,8,1,30,8,1,2,8,1,,0,1,,0,1
2014/2/14,-9.1,8,1,-1.8,8,1,-17.4,8,1,0.0,8,1,30,8,1,0,8,1,,0,1,,0,1
2014/2/15,-6.6,8,1,-2.0,8,1,-13.3,8,1,0.0,8,1,32,8,1,3,8,1,,0,1,,0,1
2014/2/16,-2.4,8,1,-0.7,8,1,-3.6,8,1,0.0,8,1,32,8,1,6,8,1,,0,1,,0,1
2014/2/17,-3.2,8,1,-1.1,8,1,-4.5,8,1,0.5,8,1,34,8,1,5,8,1,,0,1,,0,1
2014/2/18,-3.8,8,1,-1.5,8,1,-8.6,8,1,0.5,8,1,38,8,1,11,8,1,,0,1,,0,1
2014/2/19,-3.3,8,1,-0.1,8,1,-7.6,8,1,0.5,8,1,39,8,1,2,8,1,,0,1,,0,1
2014/2/20,-6.0,8,1,-0.3,8,1,-14.0,8,1,0.5,8,1,39,8,1,4,8,1,,0,1,,0,1
2014/2/21,-7.3,8,1,-1.9,8,1,-16.8,8,1,2.0,8,1,46,8,1,8,8,1,,0,1,,0,1
2014/2/22,-6.4,8,1,-1.5,8,1,-15.3,8,1,1.0,8,1,47,8,1,1,8,1,,0,1,,0,1
2014/2/23,-5.5,8,1,0.7,8,1,-12.0,8,1,0.0,8,1,44,8,1,0,8,1,,0,1,,0,1
2014/2/24,-6.7,8,1,2.9,8,1,-16.8,8,1,0.0,8,1,42,8,1,0,8,1,,0,1,,0,1
2014/2/25,-4.2,8,1,3.4,8,1,-17.2,8,1,0.0,8,1,41,8,1,0,8,1,,0,1,,0,1
2014/2/26,-2.2,8,1,4.4,8,1,-9.3,8,1,0.0,8,1,40,8,1,0,8,1,,0,1,,0,1
2014/2/27,-1.8,8,1,3.4,8,1,-10.8,8,1,0.0,8,1,39,8,1,0,8,1,,0,1,,0,1
2014/2/28,-0.2,8,1,2.4,8,1,-4.6,8,1,0.0,8,1,36,8,1,1,8,1,,0,1,,0,1
2014/3/1,-3.9,8,1,0.6,8,1,-9.6,8,1,0.0,8,1,34,8,1,0,8,1,,0,1,,0,1
2014/3/2,-5.6,8,1,-1.1,8,1,-12.2,8,1,0.0,8,1,34,8,1,0,8,1,,0,1,,0,1
2014/3/3,-6.4,8,1,-0.8,5,1,-12.5,5,1,0.0,8,1,34,8,1,0,8,1,,0,1,,0,1
2014/3/4,-5.1,8,1,-1.0,8,1,-13.6,8,1,1.0,8,1,37,8,1,3,8,1,,0,1,,0,1
2014/3/5,-2.0,8,1,0.7,8,1,-4.0,8,1,3.0,8,1,39,8,1,3,8,1,,0,1,,0,1
2014/3/6,-5.8,8,1,-2.6,8,1,-15.7,8,1,1.0,8,1,46,8,1,9,8,1,,0,1,,0,1
2014/3/7,-8.0,8,1,-3.5,8,1,-19.9,8,1,0.0,8,1,45,8,1,0,8,1,,0,1,,0,1
2014/3/8,-5.4,8,1,-2.2,8,1,-11.4,8,1,0.0,8,1,42,8,1,0,8,1,,0,1,,0,1
2014/3/9,-2.9,8,1,1.5,8,1,-8.3,8,1,5.5,8,1,52,8,1,12,8,1,,0,1,,0,1
2014/3/10,-3.4,8,1,0.1,8,1,-8.7,8,1,0.5,8,1,55,8,1,5,8,1,,0,1,,0,1
2014/3/11,-5.1,8,1,-0.5,8,1,-10.8,8,1,0.0,8,1,47,8,1,0,8,1,,0,1,,0,1
2014/3/12,-3.2,8,1,1.0,8,1,-10.1,8,1,0.0,8,1,47,8,1,1,8,1,,0,1,,0,1
2014/3/13,-1.2,8,1,1.7,8,1,-3.7,8,1,0.0,8,1,46,8,1,1,8,1,,0,1,,0,1
